,pm2d5(μg/m3),pm10(μg/m3),co(mg/m3),so2(μg/m3),no2(μg/m3),o3(μg/m3),voc(ppm),温度(℃),湿度(%),风向,风速(10m/s)
2025/2/19 12:20,26,26,1.2,13.4,77.8,45.8,0.759,26.9,24.6,,
2025/2/19 12:20,27,28,1.23,13.5,72.1,52.5,0.759,26.9,24.6,,
2025/2/19 12:20,27,28,1.24,13.8,72.1,57.7,0.759,26.9,24.6,,
2025/2/19 12:20,26,27,1.2,13.4,73.2,55.2,0.759,26.9,24.6,,
2025/2/19 12:20,26,27,1.15,13.2,72.9,51.7,0.759,26.9,24.6,,
2025/2/19 12:20,25,25,1.25,13.9,74.1,54.1,0.759,26.9,24.6,,
2025/2/19 12:20,25,26,1.12,13,74.6,49.9,0.759,26.9,24.6,,
2025/2/19 12:20,26,27,1.12,13.2,76.4,57.4,0.756,27,24.6,,
2025/2/19 12:20,27,30,1.14,13.6,72.5,50.7,0.758,26.9,24.6,,
2025/2/19 12:20,27,29,1.13,13.1,74.1,53.9,0.761,27,24.6,,
2025/2/19 12:20,27,30,1.14,13.1,75.5,50.2,0.76,27,24.6,,
2025/2/19 12:20,27,29,1.17,13.1,76.1,47.4,0.759,27,24.6,,
2025/2/19 12:20,27,29,1.21,13.6,69.9,55.3,0.76,27,24.6,,
2025/2/19 12:21,28,31,1.18,13.6,70.6,56.2,0.762,27,24.6,,
2025/2/19 12:21,29,33,1.12,13.1,71.4,53.9,0.762,27,24.6,,
2025/2/19 12:21,29,31,1.12,13,69.8,55.7,0.759,27,24.5,,
2025/2/19 12:21,29,30,1.18,13.8,73.8,55.2,0.752,27,24.6,,
2025/2/19 12:21,28,29,1.15,13.5,78.5,49.7,0.759,27,24.5,,
2025/2/19 12:21,28,28,1.09,12.5,85,42.8,0.761,27,24.5,,
2025/2/19 12:21,27,27,1.15,13.5,73.1,51.8,0.762,27,24.5,,
2025/2/19 12:21,28,28,1.16,13.4,74.8,52.9,0.762,27,24.5,,
2025/2/19 12:21,28,28,1.13,13.1,71.8,51.1,0.762,27,24.5,,
2025/2/19 12:21,26,27,1.14,13.5,73.4,53.7,0.762,27.1,24.5,,
2025/2/19 12:21,26,27,1.19,13.7,72.6,52.3,0.762,27,24.5,,
2025/2/19 12:21,28,29,1.19,13.3,73,49.1,0.762,27.1,24.5,,
2025/2/19 12:21,27,30,1.15,13.3,72.3,54.4,0.762,27.1,24.5,,
2025/2/19 12:21,29,31,1.15,13.5,72.9,58.5,0.762,27.1,24.5,,
2025/2/19 12:21,29,31,1.12,13.1,76.3,51.4,0.762,27.1,24.5,,
2025/2/19 12:21,30,31,1.24,13.7,75.3,48.8,0.762,27.1,24.5,,
2025/2/19 12:21,30,32,1.2,13.5,78.6,45.6,0.764,27.1,24.5,,
2025/2/19 12:21,30,31,1.18,13.5,79.4,55.3,0.765,27.1,24.5,,
2025/2/19 12:21,29,30,1.18,13.7,71.6,55.7,0.765,27.1,24.5,,
2025/2/19 12:21,28,29,1.2,13.4,74.9,52.8,0.765,27.1,24.5,,
2025/2/19 12:22,27,27,1.19,13.2,78.4,53.6,0.765,27.1,24.5,,
2025/2/19 12:22,27,27,1.18,13.3,74.7,54.1,0.765,27.1,24.5,,
2025/2/19 12:22,27,27,1.18,12.8,73.8,48.2,0.765,27.1,24.5,,
2025/2/19 12:22,26,26,1.17,13,73.8,51,0.765,27.2,24.5,,
2025/2/19 12:22,26,26,1.16,13.4,73.6,53.9,0.765,27.2,24.4,,
2025/2/19 12:22,29,30,1.18,13.6,74.3,54.3,0.765,27.2,24.4,,
2025/2/19 12:22,30,33,1.18,13.4,73.1,56.5,0.765,27.2,24.4,,
2025/2/19 12:22,31,34,1.15,13.1,69.4,59.3,0.765,27.2,24.4,,
2025/2/19 12:22,31,34,1.18,13.5,68.6,62,0.765,27.2,24.4,,
2025/2/19 12:22,32,35,1.31,14.1,73.7,49.6,0.765,27.2,24.4,,
2025/2/19 12:22,32,35,1.2,13.2,75.5,43.6,0.765,27.2,24.3,,
2025/2/19 12:22,32,36,1.21,13.5,71,53.5,0.765,27.2,24.3,,
2025/2/19 12:22,32,34,1.2,13.6,61.2,60,0.765,27.2,24.3,,
2025/2/19 12:22,32,35,1.17,13.2,68.7,56.5,0.765,27.2,24.3,,
2025/2/19 12:22,31,32,1.17,13.3,71.2,54.7,0.765,27.2,24.2,,
2025/2/19 12:22,31,33,1.21,13.9,66.5,58,0.765,27.2,24.2,,
2025/2/19 12:22,31,33,1.21,13.8,64.1,60.2,0.765,27.2,24.2,,
2025/2/19 12:22,32,33,1.18,13.4,64,57.2,0.765,27.2,24.2,,
2025/2/19 12:22,39,45,1.11,12.5,66.4,53.8,0.765,27.2,24.2,,
2025/2/19 12:23,46,56,1.24,13.9,68.2,61.2,0.765,27.2,24.2,,
2025/2/19 12:23,61,70,1.18,13.2,77.1,47.3,0.765,27.3,24.2,,
2025/2/19 12:23,70,75,1.24,13.5,73,49.8,0.765,27.3,24.1,,
2025/2/19 12:23,73,77,1.23,13.9,75.7,57.9,0.767,27.3,24.1,,
2025/2/19 12:23,75,77,1.23,13.9,71.8,59.5,0.768,27.3,24.1,,
2025/2/19 12:23,74,77,1.26,14,75.9,58.7,0.768,27.3,24,,
2025/2/19 12:23,74,77,1.28,14,82.9,50.6,0.768,27.3,24,,
2025/2/19 12:23,73,77,1.28,14,79.4,55.2,0.768,27.3,24,,
2025/2/19 12:23,69,74,1.37,14.6,76.8,63.1,0.768,27.3,24,,
2025/2/19 12:23,63,71,1.34,14.3,77.7,58.2,0.768,27.3,24,,
2025/2/19 12:23,58,67,1.4,14.5,76.7,56.3,0.768,27.3,24,,
2025/2/19 12:23,53,64,1.5,15.5,72.5,60.5,0.765,27.3,24,,
2025/2/19 12:23,51,62,1.43,15.3,78.3,50,0.767,27.3,24,,
2025/2/19 12:23,49,60,1.39,14.8,78.7,55.2,0.768,27.3,23.9,,
2025/2/19 12:23,50,60,1.43,15.3,75.2,58.4,0.768,27.3,24,,
2025/2/19 12:23,49,59,1.46,15.8,77.3,60.5,0.768,27.4,23.9,,
2025/2/19 12:23,47,57,1.48,15.9,82.3,54.9,0.768,27.4,24,,
2025/2/19 12:23,47,56,1.54,16,81.4,54.6,0.773,27.4,24,,
2025/2/19 12:23,44,53,1.55,16,81.8,51.5,0.782,27.4,24,,
2025/2/19 12:23,43,51,1.53,15.9,83.4,45.9,0.772,27.4,23.9,,
2025/2/19 12:24,41,48,1.5,15.5,79,54.4,0.772,27.4,23.9,,
2025/2/19 12:24,39,44,1.43,15,76.8,61.9,0.768,27.4,24,,
2025/2/19 12:24,39,45,1.56,16.4,76,51.9,0.771,27.4,23.9,,
2025/2/19 12:24,38,43,1.58,16,77.8,56.9,0.772,27.4,24,,
2025/2/19 12:24,38,45,1.55,16,75.9,60.1,0.772,27.4,24,,
2025/2/19 12:24,37,44,1.57,16,74,57,0.767,27.4,24,,
2025/2/19 12:24,37,44,1.58,16.3,71.9,54.7,0.766,27.4,23.9,,
2025/2/19 12:24,36,44,1.56,16.1,74,52.3,0.768,27.5,23.9,,
2025/2/19 12:24,35,42,1.55,15.5,75.3,53.5,0.769,27.4,23.9,,
2025/2/19 12:24,34,39,1.53,15.4,77,53.8,0.772,27.5,23.9,,
2025/2/19 12:24,33,38,1.53,15.5,75.1,54.8,0.772,27.4,23.9,,
2025/2/19 12:24,35,39,1.56,15.8,69,63.1,0.772,27.4,23.9,,
2025/2/19 12:24,35,40,1.4,14.4,69.5,54.2,0.772,27.5,23.9,,
2025/2/19 12:24,34,39,1.49,16,70.9,62.7,0.772,27.5,23.9,,
2025/2/19 12:24,34,38,1.49,15.6,74.2,60,0.772,27.5,23.8,,
2025/2/19 12:24,33,37,1.47,15.3,78.4,46.5,0.772,27.5,23.8,,
2025/2/19 12:24,34,38,1.44,15.1,60.6,66.9,0.772,27.5,23.8,,
2025/2/19 12:24,34,38,1.44,15.3,68.9,60.6,0.772,27.5,23.8,,
2025/2/19 12:24,34,39,1.46,15.5,71.6,57.3,0.772,27.5,23.8,,
2025/2/19 12:24,34,40,1.48,15.2,71.3,57.8,0.772,27.5,23.8,,
2025/2/19 12:25,35,41,1.5,15.2,71.1,56.2,0.772,27.5,23.7,,
2025/2/19 12:25,36,42,1.46,15.3,67.6,63.1,0.772,27.5,23.7,,
2025/2/19 12:25,36,41,1.36,14.9,66.8,67.5,0.772,27.5,23.7,,
2025/2/19 12:25,36,42,1.46,15.4,75.3,59.9,0.772,27.5,23.7,,
2025/2/19 12:25,37,43,1.53,15.9,76.4,50.7,0.772,27.5,23.7,,
2025/2/19 12:25,38,44,1.42,15,65.2,61.9,0.772,27.6,23.7,,
2025/2/19 12:25,39,45,1.38,14.7,78.1,51.7,0.783,27.6,23.6,,
2025/2/19 12:25,40,46,1.4,14.7,77.4,55.3,0.784,27.6,23.6,,
2025/2/19 12:25,40,47,1.42,14.8,75,55.7,0.775,27.6,23.6,,
2025/2/19 12:25,39,46,1.46,15.2,72.8,50.9,0.775,27.6,23.6,,
2025/2/19 12:25,39,47,1.41,14.9,71.5,54.5,0.775,27.6,23.6,,
2025/2/19 12:25,37,43,1.3,14,68.5,64.6,0.772,27.6,23.6,,
2025/2/19 12:25,37,42,1.36,14.6,64.4,65.2,0.772,27.6,23.6,,
2025/2/19 12:25,37,42,1.43,15,72.6,50.8,0.772,27.6,23.6,,
2025/2/19 12:25,36,42,1.33,14.3,85.3,50.2,0.768,27.6,23.5,,
2025/2/19 12:25,35,40,1.44,15.6,69.2,59,0.771,27.6,23.5,,
2025/2/19 12:25,35,39,1.45,15.2,73.1,54.5,0.779,27.6,23.5,,
2025/2/19 12:25,35,39,1.38,15.1,68.1,61.3,0.777,27.6,23.5,,
2025/2/19 12:25,34,38,1.36,14.5,63.6,62,0.773,27.6,23.5,,
2025/2/19 12:25,33,38,1.39,14.6,71.7,54.2,0.769,27.6,23.5,,
2025/2/19 12:26,34,39,1.42,14.9,75.1,52.4,0.771,27.6,23.5,,
2025/2/19 12:26,34,38,1.35,14.5,74.8,56.4,0.768,27.6,23.5,,
2025/2/19 12:26,32,36,1.39,14.8,75.3,57.9,0.768,27.7,23.5,,
2025/2/19 12:26,32,36,1.39,15.1,70.8,58.1,0.772,27.7,23.5,,
2025/2/19 12:26,31,35,1.33,14.7,69.3,62.3,0.762,27.7,23.5,,
2025/2/19 12:26,32,35,1.36,14.6,75.9,56.5,0.766,27.7,23.5,,
2025/2/19 12:26,31,34,1.43,15.2,76.9,56.2,0.764,27.7,23.5,,
2025/2/19 12:26,31,34,1.33,14.5,60.1,66.7,0.764,27.7,23.5,,
2025/2/19 12:26,30,32,1.29,14.2,68.6,61.2,0.77,27.7,23.5,,
2025/2/19 12:26,29,30,1.3,14.2,68,62.9,0.773,27.7,23.4,,
2025/2/19 12:26,29,30,1.3,14.4,73.6,55.9,0.772,27.7,23.4,,
2025/2/19 12:26,29,29,1.33,14.6,75.9,51.7,0.766,27.7,23.5,,
2025/2/19 12:26,29,30,1.37,14.7,74,54.3,0.768,27.7,23.4,,
2025/2/19 12:26,30,31,1.33,14.5,69.2,59.4,0.772,27.7,23.4,,
2025/2/19 12:26,29,31,1.36,14.7,63.6,60.9,0.772,27.7,23.4,,
2025/2/19 12:26,28,29,1.33,14.5,58,59.9,0.772,27.7,23.4,,
2025/2/19 12:26,27,27,1.26,13.8,72.1,52.6,0.774,27.7,23.4,,
2025/2/19 12:26,28,28,1.31,14.6,67.6,59.9,0.775,27.7,23.4,,
2025/2/19 12:26,29,29,1.31,14.8,69.9,56.6,0.775,27.7,23.4,,
2025/2/19 12:26,29,30,1.27,14.1,71,56.4,0.773,27.7,23.4,,
2025/2/19 12:27,29,29,1.26,13.9,72.8,53,0.77,27.7,23.4,,
2025/2/19 12:27,29,30,1.25,13.9,69.3,56.8,0.775,27.8,23.4,,
2025/2/19 12:27,29,29,1.25,13.8,73,54.8,0.775,27.8,23.4,,
2025/2/19 12:27,29,29,1.3,14,74.4,52,0.775,27.8,23.4,,
2025/2/19 12:27,28,28,1.3,14.2,70.9,53.6,0.775,27.8,23.4,,
2025/2/19 12:27,28,28,1.29,14.3,69.6,59.5,0.775,27.8,23.4,,
2025/2/19 12:27,28,28,1.26,14.3,69,62,0.775,27.8,23.4,,
2025/2/19 12:27,29,30,1.31,14.1,66.8,57,0.775,27.8,23.4,,
2025/2/19 12:27,29,30,1.28,14.3,69.1,55.9,0.775,27.8,23.4,,
2025/2/19 12:27,30,32,1.28,14.5,71.9,58.5,0.775,27.8,23.3,,
2025/2/19 12:27,31,34,1.29,13.9,69.6,53.2,0.775,27.8,23.3,,
2025/2/19 12:27,31,34,1.29,13.8,63.2,57.4,0.775,27.8,23.3,,
2025/2/19 12:27,32,35,1.27,13.9,64.5,58.4,0.775,27.8,23.3,,
2025/2/19 12:27,32,36,1.25,13.9,69,58.7,0.775,27.8,23.2,,
2025/2/19 12:27,32,36,1.29,13.8,71.3,62.4,0.775,27.8,23.2,,
2025/2/19 12:27,33,36,1.33,13.9,66.6,58.5,0.801,27.8,23.2,,
2025/2/19 12:27,33,37,1.26,14.2,66.8,54.7,0.782,27.8,23.2,,
2025/2/19 12:27,33,37,1.29,13.8,63.4,64,0.782,27.8,23.2,,
2025/2/19 12:27,32,35,1.27,13.7,59.5,64,0.775,27.8,23.2,,
2025/2/19 12:27,31,33,1.3,14.2,58.6,70.7,0.776,27.8,23.1,,
2025/2/19 12:28,32,34,1.3,14.2,54.3,72.3,0.778,27.8,23.1,,
2025/2/19 12:28,32,36,1.3,14.1,54.7,69.4,0.778,27.9,23.1,,
2025/2/19 12:28,33,38,1.32,14.5,62.8,63,0.778,27.9,23.1,,
2025/2/19 12:28,38,46,1.32,14.8,63.6,62.4,0.778,27.9,23.1,,
2025/2/19 12:28,42,51,1.32,14.6,63.6,63.6,0.778,27.9,23.1,,
2025/2/19 12:28,44,53,1.26,14.2,66,64,0.778,27.9,23.1,,
2025/2/19 12:28,46,56,1.29,14.7,65.4,60,0.778,27.9,23.1,,
2025/2/19 12:28,47,58,1.32,14.8,66.7,59.2,0.778,27.9,23,,
2025/2/19 12:28,47,58,1.3,14.1,69,62.8,0.778,27.9,23,,
2025/2/19 12:28,47,56,1.27,13.7,65.5,60.9,0.778,27.9,22.9,,
2025/2/19 12:28,46,56,1.26,13.9,63.7,59.9,0.778,27.9,23,,
2025/2/19 12:28,46,56,1.26,14.1,66.1,64.4,0.778,27.9,22.9,,
2025/2/19 12:28,46,56,1.29,14.1,70.1,61.9,0.778,27.9,22.9,,
2025/2/19 12:28,45,55,1.34,14.4,63.7,64.9,0.778,27.9,22.9,,
2025/2/19 12:28,43,52,1.3,14.6,61.3,67.6,0.778,27.9,22.9,,
2025/2/19 12:28,42,50,1.32,14.6,64.3,67.2,0.778,27.9,22.9,,
2025/2/19 12:28,40,47,1.32,14.4,65.6,60.8,0.778,28,22.9,,
2025/2/19 12:28,41,48,1.36,15.1,66.8,64.1,0.778,28,22.9,,
2025/2/19 12:28,41,48,1.29,14.4,62.7,63.3,0.778,28,22.8,,
2025/2/19 12:28,40,47,1.33,14.6,70.3,54.9,0.778,28,22.9,,
2025/2/19 12:29,39,46,1.35,14.9,67.8,56.8,0.778,28,22.8,,
2025/2/19 12:29,37,45,1.38,15.1,75.8,55,0.778,28,22.8,,
2025/2/19 12:29,37,44,1.35,14.5,78.6,51.6,0.777,28,22.8,,
2025/2/19 12:29,35,42,1.29,14,67.9,58.8,0.776,28,22.8,,
2025/2/19 12:29,36,42,1.32,14.5,57.4,68.5,0.778,28,22.8,,
2025/2/19 12:29,34,39,1.39,15,60.1,69,0.778,28,22.8,,
2025/2/19 12:29,32,37,1.39,14.6,68.6,60.6,0.778,28,22.8,,
2025/2/19 12:29,31,34,1.22,13.7,63.3,60.4,0.778,28,22.7,,
2025/2/19 12:29,30,32,1.35,14.6,61.1,67.4,0.775,28,22.8,,
2025/2/19 12:29,31,34,1.38,14.7,66.5,63.1,0.775,28,22.7,,
2025/2/19 12:29,31,35,1.34,14.1,75.6,53.4,0.777,28.1,22.8,,
2025/2/19 12:29,31,34,1.32,14.2,58.9,69.3,0.778,28,22.7,,
2025/2/19 12:29,30,34,1.34,15,60.2,65.8,0.778,28.1,22.7,,
2025/2/19 12:29,31,33,1.34,14.8,67.2,58.9,0.778,28,22.7,,
2025/2/19 12:29,30,33,1.3,14.4,70.7,61.8,0.778,28,22.7,,
2025/2/19 12:29,29,31,1.26,14.3,71.2,61.6,0.778,28.1,22.7,,
2025/2/19 12:29,29,30,1.26,14.3,69.3,58.6,0.778,28.1,22.7,,
2025/2/19 12:29,29,31,1.35,14.8,63.9,64.6,0.778,28.1,22.7,,
2025/2/19 12:29,28,29,1.35,14.5,62.2,64.9,0.778,28.1,22.7,,
2025/2/19 12:29,26,27,1.39,15.2,64.7,62.7,0.778,28.1,22.8,,
2025/2/19 12:30,26,27,1.39,15.2,65.7,66.2,0.778,28.1,22.7,,
2025/2/19 12:30,25,27,1.32,14.1,66.7,48.6,0.778,28.1,22.7,,
2025/2/19 12:30,25,27,1.31,14.4,54.6,62.6,0.778,28.1,22.7,,
2025/2/19 12:30,24,26,1.33,14.8,67.8,58.1,0.778,28.1,22.7,,
2025/2/19 12:30,23,25,1.35,14.8,73.7,54.9,0.778,28.1,22.7,,
2025/2/19 12:30,24,26,1.31,14.4,69.5,58.4,0.778,28.1,22.7,,
2025/2/19 12:30,24,26,1.26,14.4,69.7,60.3,0.778,28.1,22.7,,
2025/2/19 12:30,25,27,1.32,15.2,73.4,56.2,0.778,28.1,22.7,,
2025/2/19 12:30,26,28,1.39,15.5,71.2,55.8,0.778,28.1,22.8,,
2025/2/19 12:30,26,27,1.42,14.7,70.9,59.5,0.782,28.1,22.8,,
2025/2/19 12:30,27,28,1.35,15.4,77,54.4,0.782,28.2,22.8,,
2025/2/19 12:30,27,28,1.35,15.1,68.1,63.3,0.782,28.2,22.8,,
2025/2/19 12:30,28,29,1.37,14.8,70.9,56.1,0.782,28.1,22.8,,
2025/2/19 12:30,28,29,1.38,15,66.8,60.6,0.782,28.2,22.8,,
2025/2/19 12:30,29,29,1.36,14.8,66.1,65.2,0.782,28.1,22.8,,
2025/2/19 12:30,29,29,1.31,14.5,68.2,64.6,0.782,28.2,22.8,,
2025/2/19 12:30,30,30,1.29,14.3,70.4,58.7,0.782,28.2,22.8,,
2025/2/19 12:30,35,39,1.29,14.3,70.6,55.2,0.782,28.2,22.8,,
2025/2/19 12:30,38,45,1.32,14.5,65.8,64.7,0.782,28.2,22.8,,
2025/2/19 12:30,43,52,1.35,14.6,62.7,67.1,0.785,28.2,22.8,,
2025/2/19 12:31,45,54,1.35,14.5,68.3,63.4,0.785,28.2,22.8,,
2025/2/19 12:31,46,55,1.35,15.3,78.9,52.8,0.785,28.2,22.9,,
2025/2/19 12:31,47,58,1.35,15.3,63.4,66.8,0.785,28.2,22.9,,
2025/2/19 12:31,49,59,1.35,14.7,61.3,66.6,0.785,28.2,22.8,,
2025/2/19 12:31,51,61,1.37,14.7,64.4,64.6,0.786,28.2,22.9,,
2025/2/19 12:31,55,65,1.41,15.5,70.3,60.6,0.788,28.2,22.8,,
2025/2/19 12:31,67,73,1.45,15.7,70,60.3,0.788,28.2,22.8,,
2025/2/19 12:31,76,78,1.44,15.2,68.9,61.4,0.788,28.3,22.9,,
2025/2/19 12:31,83,84,1.42,15.3,74.6,58.3,0.788,28.2,22.8,,
2025/2/19 12:31,83,84,1.48,16.1,84.9,54.4,0.788,28.2,22.9,,
2025/2/19 12:31,81,82,1.45,15.4,76.3,66.5,0.792,28.2,22.9,,
2025/2/19 12:31,83,84,1.58,15.8,78.4,53.8,0.792,28.2,22.9,,
2025/2/19 12:31,82,83,1.56,16.3,84.6,57.9,0.792,28.2,22.9,,
2025/2/19 12:31,81,83,1.5,15.6,85.7,48.9,0.792,28.3,22.8,,
2025/2/19 12:31,78,80,1.57,15.9,80.5,55.1,0.792,28.3,22.9,,
2025/2/19 12:31,78,80,1.61,16.6,75.4,61.3,0.792,28.3,22.9,,
2025/2/19 12:31,74,76,1.63,16.9,77.9,58.4,0.792,28.3,22.9,,
2025/2/19 12:31,72,76,1.68,16.9,77.7,57.1,0.79,28.3,22.9,,
2025/2/19 12:31,67,74,1.68,16.9,77.4,58.8,0.785,28.3,22.9,,
2025/2/19 12:31,59,70,1.74,17.3,77.9,57.2,0.785,28.3,22.9,,
2025/2/19 12:32,57,68,1.74,17,77.2,54.9,0.785,28.3,22.9,,
2025/2/19 12:32,56,67,1.71,16.9,79.8,59.1,0.795,28.3,22.9,,
2025/2/19 12:32,56,68,1.69,16.4,78.9,52.2,0.795,28.3,22.9,,
2025/2/19 12:32,56,67,1.68,16.7,80.8,59.3,0.795,28.3,22.9,,
2025/2/19 12:32,53,64,1.7,16.6,72.2,62.5,0.795,28.3,22.9,,
2025/2/19 12:32,54,64,1.69,16.3,67.6,63.9,0.795,28.3,22.9,,
2025/2/19 12:32,55,64,1.7,16.6,72.8,63.1,0.795,28.4,22.9,,
2025/2/19 12:32,55,65,1.72,17.2,77.8,59.9,0.795,28.4,22.8,,
2025/2/19 12:32,56,66,1.69,16.8,78.3,58.8,0.795,28.4,22.9,,
2025/2/19 12:32,58,68,1.71,16.7,76.9,60,0.795,28.4,22.9,,
2025/2/19 12:32,64,71,1.78,17.2,75.3,63.3,0.798,28.4,22.8,,
2025/2/19 12:32,65,73,1.91,18.4,79.9,64.8,0.795,28.4,22.8,,
2025/2/19 12:32,67,72,1.74,17.1,81.3,58.7,0.797,28.4,22.8,,
2025/2/19 12:32,68,73,1.76,17.4,76.1,60.4,0.796,28.4,22.8,,
2025/2/19 12:32,68,73,1.71,17.4,81,60.8,0.795,28.4,22.8,,
2025/2/19 12:32,66,72,1.76,17.5,78.8,61,0.795,28.4,22.8,,
2025/2/19 12:32,65,71,1.82,17.9,81.5,61.2,0.796,28.5,22.8,,
2025/2/19 12:32,63,69,1.84,18.3,76.1,69.7,0.798,28.5,22.8,,
2025/2/19 12:32,60,68,1.83,18,74.5,66.6,0.798,28.4,22.8,,
2025/2/19 12:32,57,66,1.85,17.7,73.5,61.7,0.798,28.5,22.8,,
2025/2/19 12:33,55,64,1.94,18.4,70.1,66.2,0.795,28.5,22.8,,
2025/2/19 12:33,50,62,1.87,18.2,76.5,62.6,0.795,28.5,22.8,,
2025/2/19 12:33,49,59,1.87,17.8,78.9,56,0.795,28.5,22.8,,
2025/2/19 12:33,47,57,1.91,17.9,63.5,67,0.795,28.5,22.8,,
2025/2/19 12:33,45,54,1.84,17.8,85.3,55.9,0.797,28.5,22.7,,
2025/2/19 12:33,43,52,1.87,18.1,71,65.2,0.798,28.5,22.8,,
2025/2/19 12:33,41,48,1.93,18.3,70.7,67.6,0.798,28.5,22.8,,
2025/2/19 12:33,40,47,1.94,18.3,66.8,67.2,0.797,28.5,22.7,,
2025/2/19 12:33,39,47,1.94,18.5,71.1,58.3,0.796,28.5,22.7,,
2025/2/19 12:33,40,47,1.91,18.5,71.5,56.4,0.798,28.5,22.8,,
2025/2/19 12:33,40,46,1.84,17.8,65.5,65.5,0.798,28.5,22.7,,
2025/2/19 12:33,41,48,1.87,17.7,64.9,63.7,0.798,28.5,22.7,,
2025/2/19 12:33,41,49,1.84,18.3,68.5,70.3,0.798,28.5,22.7,,
2025/2/19 12:33,44,53,1.84,17.9,72.8,61.4,0.798,28.5,22.7,,
2025/2/19 12:33,46,55,1.8,17.5,73,60,0.798,28.6,22.7,,
2025/2/19 12:33,47,57,1.8,17.6,83.5,47.5,0.798,28.6,22.8,,
2025/2/19 12:33,46,57,1.85,18.3,74.2,57.7,0.798,28.6,22.8,,
2025/2/19 12:33,47,57,1.86,18,77.5,55.9,0.798,28.6,22.8,,
2025/2/19 12:33,47,57,1.81,17.4,81.9,53.5,0.799,28.6,22.8,,
2025/2/19 12:33,46,56,1.74,17.1,73.4,59.9,0.801,28.6,22.8,,
2025/2/19 12:34,46,55,1.74,17.2,70.7,61.5,0.801,28.6,22.8,,
2025/2/19 12:34,45,54,1.77,17.2,74.6,60,0.801,28.6,22.8,,
2025/2/19 12:34,44,51,1.74,16.7,73.6,60.4,0.801,28.6,22.7,,
2025/2/19 12:34,43,50,1.77,17.4,73.5,61.8,0.798,28.6,22.7,,
2025/2/19 12:34,41,49,1.77,17.1,63,72.3,0.8,28.6,22.7,,
2025/2/19 12:34,40,47,1.73,16.3,76.1,54.1,0.801,28.6,22.7,,
2025/2/19 12:34,39,46,1.75,17.1,79.9,55.6,0.801,28.6,22.6,,
2025/2/19 12:34,38,45,1.71,16.7,71.7,57.6,0.801,28.6,22.7,,
2025/2/19 12:34,39,46,1.69,16.4,68.4,60,0.8,28.6,22.7,,
2025/2/19 12:34,39,47,1.72,16.7,67.7,63,0.799,28.6,22.6,,
2025/2/19 12:34,39,46,1.75,17,67.9,62.1,0.801,28.6,22.6,,
2025/2/19 12:34,38,45,1.77,17.3,66.9,61,0.801,28.6,22.6,,
2025/2/19 12:34,38,44,1.67,16.8,66.3,65.6,0.801,28.6,22.6,,
2025/2/19 12:34,37,43,1.64,16.4,67.6,67.4,0.798,28.6,22.5,,
2025/2/19 12:34,36,41,1.64,16.4,64.6,59.4,0.798,28.7,22.5,,
2025/2/19 12:34,34,39,1.66,16,69.6,64.1,0.798,28.7,22.4,,
2025/2/19 12:34,33,38,1.7,16.5,65.5,64.7,0.798,28.7,22.4,,
2025/2/19 12:34,33,38,1.71,16.7,61,69,0.798,28.7,22.4,,
2025/2/19 12:34,33,39,1.71,16.6,60,66,0.798,28.7,22.3,,
2025/2/19 12:34,32,36,1.68,16.4,61.7,64.4,0.798,28.7,22.3,,
2025/2/19 12:35,31,34,1.65,16.3,58.8,71.4,0.797,28.7,22.3,,
2025/2/19 12:35,31,34,1.67,16.5,56.1,73.8,0.795,28.7,22.2,,
2025/2/19 12:35,32,35,1.64,16.3,54.6,69.5,0.795,28.7,22.2,,
2025/2/19 12:35,32,36,1.71,16.8,57.8,72,0.795,28.7,22.2,,
2025/2/19 12:35,31,35,1.77,17,62.3,69.5,0.795,28.7,22.2,,
2025/2/19 12:35,31,35,1.67,16.8,61.3,72.9,0.795,28.7,22,,
2025/2/19 12:35,30,33,1.63,15.9,54.6,69.4,0.795,28.7,22,,
2025/2/19 12:35,30,32,1.63,15.7,53,76.8,0.793,28.7,22,,
2025/2/19 12:35,29,31,1.62,15.9,56.8,71.4,0.792,28.7,22,,
2025/2/19 12:35,29,30,1.57,15.8,54.3,71.5,0.792,28.7,22,,
2025/2/19 12:35,28,30,1.53,15.6,50.6,76.4,0.791,28.7,21.9,,
2025/2/19 12:35,28,29,1.61,16.2,52.3,75.1,0.788,28.7,21.8,,
2025/2/19 12:35,28,29,1.67,16.7,53.1,73.2,0.792,28.7,21.8,,
2025/2/19 12:35,29,30,1.64,16.4,51.5,77.1,0.792,28.7,21.8,,
2025/2/19 12:35,31,33,1.64,16.4,61.7,70,0.792,28.8,21.8,,
2025/2/19 12:35,30,32,1.64,16.2,57.2,65.8,0.789,28.8,21.7,,
2025/2/19 12:35,28,30,1.64,16.2,61.5,63.3,0.788,28.8,21.7,,
2025/2/19 12:35,26,27,1.73,16.9,62.5,68.9,0.788,28.8,21.7,,
2025/2/19 12:35,26,27,1.77,17.1,65.7,65.6,0.788,28.8,21.6,,
2025/2/19 12:35,25,25,1.77,17.1,61.1,68.1,0.788,28.8,21.6,,
2025/2/19 12:36,25,25,1.79,17.2,64.5,63.4,0.788,28.8,21.6,,
2025/2/19 12:36,27,27,1.9,18.1,61.4,66.1,0.788,28.8,21.5,,
2025/2/19 12:36,29,31,1.87,18,55,74.4,0.785,28.8,21.5,,
